map,run,mode,experiment_profile,success,run_valid,monitor_type,monitor_flight_cpu_pct,live_cloud_enabled,preflight_ready,preflight_cloud_messages,preflight_odom_messages,goal_messages,position_command_messages,trajectory_flag2_messages,trajectory_flag3_messages,guard_stop_detected,guard_stop_time_s,shadow_safe_candidates,shadow_unsafe_candidates,shadow_skipped_candidates,shadow_validated_candidates,shadow_geometric_unsafe,shadow_map_race,shadow_other_indeterminate,shadow_unsafe_exp,shadow_unsafe_appended_backup,shadow_unsafe_carry_backup,shadow_unsafe_stitch,shadow_validation_ms_mean,shadow_validation_ms_max,shadow_contact_events_with_epoch,shadow_contacts_with_prior_unsafe,shadow_contacts_without_prior_unsafe,shadow_geometric_unsafe_followed_by_contact,shadow_geometric_unsafe_not_followed_by_contact,shadow_nearest_prediction_error_s,shadow_correlated_segments,first_position_command_s,first_trajectory_flag2_s,first_trajectory_flag3_s,max_position_command_gap_s,first_motion_s,start_pose_error_m,start_pose_valid,odom_gap_limit_s,max_odom_gap_s,odom_gap_valid,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,static_pcd_enabled,static_pcd_point_count,static_pcd_collisions,static_pcd_min_distance_m,static_pcd_clearance_m,static_pcd_contact_r015,static_pcd_contact_r020,static_pcd_contact_r025,static_pcd_episodes_r015,static_pcd_episodes_r020,static_pcd_episodes_r025,contact_event_count,first_contact_kind,first_contact_time_s,first_contact_distance_m,first_contact_x,first_contact_y,first_contact_z,first_contact_speed_mps,first_contact_nearest_x,first_contact_nearest_y,first_contact_nearest_z,forensics_json,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,filter_replan_guard_en,filter_replan_fail_streak_open,filter_replan_ok_streak_close,filter_replan_guard_open,filter_replan_guard_open_transitions,filter_replan_guard_close_transitions,filter_replan_guard_open_duty_pct,filter_replan_status_count,filter_replan_fail_count,filter_max_replan_fail_streak,filter_first_replan_guard_open_time_s,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,monitor_cpu_pct,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed9,2,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.38,5,5,0,0.392,True,1042220,0,0.473,0.273,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed9_run2_full.json,8237,7690,1.215,-0.831,1.901,-27.165,24.025,-26.722,24.82,237.663,6.999,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,552,23607430,23607430,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,42754.17491749175,146.87744521452146,93.2521805280528,53.62304323432343,4.473068138613861,100.0,127.80322482717817,11.869080602736835,26.878533284527567,0,303,,
seed9,3,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.44,5,5,0,0.391,True,1042220,0,0.456,0.256,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed9_run3_adaptive.json,8343,7678,1.123,-0.919,1.428,-24.589,24.025,-25.709,24.339,232.449,7.0,0.0,1787248468.616045,7.133,11.31,1787248510.591789,-23.976,-23.973,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,522,23283503,22666315,97.349,True,61.686,True,92.529,93.381,1,1,0,1787248493.909311,1787248493.909311,1787248494.099322,1787248539.679525,1787248540.879886,1.200361,,,30,1.200361,0.0,True,5,15,True,2,1,92.529,347,205,21,1787248468.615121,,,,,,,,,,,,,,,,,,,,,,,40721.38306451613,127.79214112903226,81.4012439516129,46.389070241935485,4.343234165322581,97.349,102.74424954771582,11.774378572647459,23.903504601147922,0,248,,
seed9,3,full,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,0,5,0,0.413,True,1042220,0,0.454,0.254,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed9_run3_full.json,13999,13817,22.945,22.728,1.238,0.0,22.945,0.0,22.728,34.876,6.993,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,874,22414437,22414437,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,25552.567514677103,129.88388121330723,82.99444168297455,46.887812524461836,0.5483848532289628,100.0,113.7155273088129,10.312559628961905,16.968332211063455,0,511,,
seed9,3,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.73,5,5,0,0.414,True,1042220,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed9_run3_sector.json,11972,11334,1.068,-1.018,1.474,-24.87,24.025,-26.744,24.45,240.899,7.0,0.0,1787248710.546776,4.316,6.17,1787248802.185668,22.291,-24.919,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,516,22314372,21806217,97.723,False,0.0,False,94.38,96.292,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,2,1,94.38,386,220,18,1787248710.546124,,,,,,,,,,,,,,,,,,,,,,,42011.618473895585,116.49267429718876,73.93825020080322,42.55259510040161,3.973895951807229,97.723,72.77591793416721,11.135033747140225,22.41888072909702,0,249,,
seed9,4,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.2,5,5,0,0.39,True,1042220,0,0.482,0.282,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed9_run4_full.json,9020,8529,1.131,-0.909,1.471,-23.975,24.025,-26.614,25.248,232.81,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,524,22759647,22759647,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,43082.26736111111,142.81742083333333,91.26974340277778,51.54583229166667,4.296925454861111,100.0,120.34870758755254,11.183036928436643,24.235491810861948,0,288,,
seed9,4,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.39,5,5,0,0.386,True,1042220,0,0.468,0.268,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed9_run4_sector.json,9340,8824,0.949,-1.143,1.577,-23.975,24.025,-27.37,24.88,237.856,6.999,0.0,1787248942.10295,3.681,5.309,1787248952.358421,24.025,24.024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,513,22783485,22175053,97.33,False,0.0,False,92.982,95.246,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,2,1,92.982,376,244,25,1787248942.10219,,,,,,,,,,,,,,,,,,,,,,,42585.476744186046,129.44545697674417,83.03664302325582,46.40698728682171,4.341241945736434,97.33,99.51886595659961,11.393396347203154,24.60970029856358,0,258,,
seed9,4,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.71,5,5,0,0.327,True,1042220,0,0.436,0.236,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed9_run4_adaptive.json,8171,7764,1.122,-0.927,1.779,-24.67,24.025,-25.704,24.316,228.391,7.0,0.779,1787249049.673752,8.23,12.563,1787249072.436224,-23.963,24.041,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,510,22144218,21274365,96.072,False,0.0,False,88.431,91.509,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,2,1,88.431,387,241,24,1787249049.672539,,,,,,,,,,,,,,,,,,,,,,,39919.505494505494,129.0512923076923,82.14877326007327,46.90061051282051,4.19628317948718,96.072,111.42914449735349,12.068898880843287,23.735067451126312,0,273,,
seed9,5,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.56,5,5,0,0.374,True,1042220,0,0.475,0.275,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed9_run5_sector.json,7855,7375,1.197,-0.862,1.241,-24.108,24.025,-26.56,27.757,234.217,7.001,0.0,1787249137.275878,3.153,4.949,1787249181.343909,-23.981,-23.959,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,430,18824792,18250135,96.947,False,0.0,False,92.558,94.764,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,3,2,92.558,377,236,17,1787249137.274505,,,,,,,,,,,,,,,,,,,,,,,40650.21666666667,131.20146166666666,84.05621666666667,47.14322616666667,4.6736969083333335,96.947,111.83347833635817,11.33323865263253,24.222586373322994,0,240,,
seed9,5,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.23,5,5,0,0.337,True,1042220,0,0.41,0.21,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed9_run5_adaptive.json,8823,8407,1.047,-1.056,1.192,-24.074,24.051,-29.561,24.89,247.724,6.999,0.0,1787249226.213117,3.022,4.763,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,532,23797002,23417922,98.407,True,91.353,False,94.925,97.55,1,2,2,1787249228.981364,1787249228.981364,1787249229.271252,1787249241.650072,1787249242.859783,1.209711,1787249270.577211,27.717428,16,1.2098,0.0,True,5,15,True,1,0,94.925,423,259,18,1787249226.211864,,,,,,,,,,,,,,,,,,,,,,,43762.25617283951,137.21792746913582,89.22347407407408,47.9925487654321,4.0390235,98.407,123.86280184938985,11.90860365491339,25.95006424347794,0,324,,
seed9,5,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.33,5,5,0,0.384,True,1042220,0,0.413,0.213,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed9_run5_full.json,8733,8256,1.126,-0.957,1.88,-25.493,24.025,-24.36,24.245,238.299,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,594,26127247,26127247,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,43660.7754491018,142.1257239520958,90.908475748503,51.21535389221557,4.065564326347306,100.0,124.19194059819411,12.031481340206346,,0,334,,
seed10,1,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.19,5,5,0,0.241,True,1042220,0,0.329,0.129,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed10_run1_full.json,9119,8613,0.847,-1.235,2.071,-25.774,24.182,-24.373,28.445,240.554,6.997,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,453,19919925,19919925,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,44068.39568345324,135.09685071942445,85.172795323741,49.92210539568345,4.370709496402878,100.0,107.2990466882933,11.331866920949343,,0,278,,
seed10,1,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.12,5,5,0,0.402,True,1042220,0,0.433,0.233,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed10_run1_sector.json,10712,9970,0.695,-1.299,1.444,-26.694,24.03,-24.476,30.356,236.74,7.0,0.0,1787249524.761103,4.178,3.405,1787249593.306415,-23.975,-23.975,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,599,23241353,22741065,97.847,False,0.0,False,94.324,95.76,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,2,1,94.324,381,244,34,1787249524.759834,,,,,,,,,,,,,,,,,,,,,,,37816.967551622416,125.69573716814159,79.1811412979351,46.51266386430678,3.5726154424778764,97.847,100.31896495261392,11.921934512291003,22.709259974668985,0,339,,
seed10,1,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.26,5,5,0,0.356,True,1042220,0,0.426,0.226,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed10_run1_adaptive.json,8826,8110,0.916,-1.187,1.327,-25.826,24.025,-24.65,25.833,236.281,7.001,0.701,1787249704.450131,-17.574,-23.144,1787249701.494859,-23.976,-23.974,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,484,19634964,19265640,98.119,True,49.587,True,93.802,94.796,1,1,0,1787249687.286273,1787249687.286273,1787249687.906605,1787249715.855012,1787249717.055074,1.200062,,,19,1.200062,0.0,True,5,15,False,2,2,89.256,413,250,22,1787249641.427963,,,,,,,,,,,,,,,,,,,,,,,40684.50495049505,139.1832570957096,88.55911716171617,50.62213696369637,4.2779046237623755,98.119,118.23458734278597,12.293888863666382,25.259389388875945,0,303,,
seed10,2,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.61,5,5,0,0.285,True,1042220,0,0.411,0.211,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed10_run2_sector.json,8060,7160,0.819,-1.184,1.635,-26.68,24.096,-25.235,25.379,233.22,7.0,0.396,1787249742.699357,4.228,3.456,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,583,24687908,24188822,97.978,False,0.0,False,93.997,95.681,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,1,0,93.997,425,275,16,1787249742.698563,,,,,,,,,,,,,,,,,,,,,,,41065.86,144.04330833333333,91.942114,52.099189233333334,4.457878156666667,97.978,131.54166563020942,11.793795711787803,26.21323632126409,0,300,,
seed10,2,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.19,5,5,0,0.353,True,1042220,0,0.417,0.217,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed10_run2_adaptive.json,9318,8800,0.645,-1.305,1.962,-26.492,24.024,-24.314,25.386,252.119,6.999,0.0,1787249832.468304,2.936,1.924,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,625,26652204,26341643,98.835,True,0.48,False,96.32,98.148,1,0,0,1787249924.323251,1787249924.323251,1787249924.863318,,,,,,1,0.069883,0.087735,True,5,15,True,1,0,96.32,446,269,17,1787249832.467408,,,,,,,,,,,,,,,,,,,,,,,41948.51234567901,135.90611543209877,86.5892700617284,49.314925308641975,4.023113759259259,98.835,118.80463816817179,11.838922860450285,25.604090681788932,0,324,,
seed10,2,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.26,5,5,0,0.305,True,1042220,0,0.415,0.215,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed10_run2_full.json,10526,9450,1.396,-0.518,1.324,-26.609,24.188,-24.468,25.483,246.291,6.998,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,458,19766314,19766314,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,43033.649606299216,135.1863751968504,84.19825354330708,50.986220866141736,4.490871181102362,100.0,90.6348024691341,10.894559171752311,24.43278519270091,0,254,,
seed10,3,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.65,5,5,0,0.333,True,1042220,0,0.436,0.236,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed10_run3_adaptive.json,8764,8180,0.875,-1.214,1.652,-25.175,24.122,-25.175,25.363,246.116,6.996,1.192,1787250130.981366,14.796,-13.246,1787250130.489725,16.759,-15.702,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,549,24628215,24423101,99.167,True,53.552,False,97.268,98.446,1,1,1,1787250092.620249,1787250092.620249,1787250094.77003,1787250094.77003,1787250095.980024,1.209993,1787250130.488645,34.508621,6,1.209993,0.0,True,5,15,True,2,1,93.443,429,271,28,1787250050.849858,,,,,,,,,,,,,,,,,,,,,,,44669.758409785936,143.26383547400613,92.50189174311926,50.760048623853216,4.2547829235474,99.167,128.35840098339492,11.886544893795481,26.205997792141602,0,327,,
seed10,3,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.17,5,5,0,0.394,True,1042220,0,0.456,0.256,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed10_run3_full.json,9016,8220,1.409,-0.342,1.472,-26.302,24.169,-25.179,26.926,240.317,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,482,20244771,20244771,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,42075.09465020576,139.81590534979424,86.60922757201647,53.20481193415638,4.690991806584362,100.0,104.55919564434227,11.35648505158459,23.029809316216838,0,243,,
seed10,3,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.29,5,5,0,0.362,True,1042220,0,0.445,0.245,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed10_run3_sector.json,7628,7120,0.818,-1.108,1.528,-26.717,24.025,-24.351,24.946,239.029,7.0,0.0,1787250249.955973,4.142,3.335,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,522,22891597,22493933,98.263,False,0.0,False,94.444,97.177,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,1,1,94.444,403,248,17,1787250249.954873,,,,,,,,,,,,,,,,,,,,,,,42615.888489208635,145.34047913669065,92.2419974820144,53.09652230215827,4.626064068345324,98.263,132.0906943409467,11.985444469461937,24.754481710055316,0,278,,
seed10,4,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.84,5,5,0,0.321,True,1042220,0,0.382,0.182,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed10_run4_full.json,9084,8165,1.199,-0.827,1.72,-25.642,24.025,-24.434,26.978,241.341,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,571,24224299,24224299,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,42658.13846153846,147.67852492307694,94.07012738461539,53.60657692307692,4.324698021538461,100.0,122.97917167612222,11.535922234956907,,0,325,,
seed10,4,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.14,5,5,0,0.367,True,1042220,0,0.449,0.249,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed10_run4_sector.json,8713,8090,1.303,-0.607,1.993,-26.934,24.025,-24.348,28.718,239.134,6.999,0.0,1787250440.752119,3.647,3.161,1787250492.246707,-24.026,-23.905,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,572,24583483,23782135,96.74,False,0.0,False,91.259,93.768,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,3,2,91.259,435,264,14,1787250440.751432,,,,,,,,,,,,,,,,,,,,,,,39117.69932432433,127.93298918918919,79.80904966216217,48.12211925675676,4.14664483445946,96.74,114.75603583675677,11.783774271646323,26.061599980694584,0,296,,
seed10,4,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.79,5,5,0,0.348,True,1042220,0,0.439,0.239,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed10_run4_adaptive.json,8378,7530,0.684,-1.301,1.253,-26.621,24.025,-24.434,25.507,233.249,7.0,0.0,1787250539.736905,9.375,10.95,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,569,24239831,23435538,96.682,True,94.376,True,91.388,93.361,1,2,1,1787250536.504195,1787250536.504195,1787250537.183796,1787250549.273654,1787250550.473701,1.200047,1787250579.352685,28.878984,29,1.209804,0.0,True,5,15,True,1,0,91.388,397,253,20,1787250539.735961,,,,,,,,,,,,,,,,,,,,,,,41622.84285714286,136.93380607142856,87.79067678571428,49.141309285714286,4.423376614285714,96.682,117.5818107727926,12.009822803710032,25.473875217001385,0,280,,
